id,id_index,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,periode_update,kategori,jumlah,satuan,tahun
105,533,35,JAWA TIMUR,3573,KOTA MALANG,2021,MANDIRI,0,DESA,2021
105,531,35,JAWA TIMUR,3573,KOTA MALANG,2021,BERKEMBANG,0,DESA,2021
105,532,35,JAWA TIMUR,3573,KOTA MALANG,2021,MAJU,0,DESA,2021
105,534,35,JAWA TIMUR,3573,KOTA MALANG,2021,SANGAT TERTINGGAL,0,DESA,2021
105,535,35,JAWA TIMUR,3573,KOTA MALANG,2021,TERTINGGAL,0,DESA,2021
106,536,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2021,BERKEMBANG,0,DESA,2021
106,540,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2021,TERTINGGAL,0,DESA,2021
106,539,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2021,SANGAT TERTINGGAL,0,DESA,2021
106,538,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2021,MANDIRI,0,DESA,2021
106,537,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2021,MAJU,0,DESA,2021
107,544,35,JAWA TIMUR,3575,KOTA PASURUAN,2021,SANGAT TERTINGGAL,0,DESA,2021
107,545,35,JAWA TIMUR,3575,KOTA PASURUAN,2021,TERTINGGAL,0,DESA,2021
107,541,35,JAWA TIMUR,3575,KOTA PASURUAN,2021,BERKEMBANG,0,DESA,2021
107,543,35,JAWA TIMUR,3575,KOTA PASURUAN,2021,MANDIRI,0,DESA,2021
107,542,35,JAWA TIMUR,3575,KOTA PASURUAN,2021,MAJU,0,DESA,2021
108,546,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2021,BERKEMBANG,0,DESA,2021
108,547,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2021,MAJU,0,DESA,2021
108,548,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2021,MANDIRI,0,DESA,2021
108,549,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2021,SANGAT TERTINGGAL,0,DESA,2021
108,550,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2021,TERTINGGAL,0,DESA,2021
109,555,35,JAWA TIMUR,3577,KOTA MADIUN,2021,TERTINGGAL,0,DESA,2021
109,551,35,JAWA TIMUR,3577,KOTA MADIUN,2021,BERKEMBANG,0,DESA,2021
109,552,35,JAWA TIMUR,3577,KOTA MADIUN,2021,MAJU,0,DESA,2021
109,553,35,JAWA TIMUR,3577,KOTA MADIUN,2021,MANDIRI,0,DESA,2021
109,554,35,JAWA TIMUR,3577,KOTA MADIUN,2021,SANGAT TERTINGGAL,0,DESA,2021
110,560,35,JAWA TIMUR,3578,KOTA SURABAYA,2021,TERTINGGAL,0,DESA,2021
110,556,35,JAWA TIMUR,3578,KOTA SURABAYA,2021,BERKEMBANG,0,DESA,2021
110,557,35,JAWA TIMUR,3578,KOTA SURABAYA,2021,MAJU,0,DESA,2021
110,558,35,JAWA TIMUR,3578,KOTA SURABAYA,2021,MANDIRI,0,DESA,2021
110,559,35,JAWA TIMUR,3578,KOTA SURABAYA,2021,SANGAT TERTINGGAL,0,DESA,2021
111,561,35,JAWA TIMUR,3579,KOTA BATU,2021,BERKEMBANG,0,DESA,2021
111,562,35,JAWA TIMUR,3579,KOTA BATU,2021,MAJU,0,DESA,2021
111,563,35,JAWA TIMUR,3579,KOTA BATU,2021,MANDIRI,19,DESA,2021
111,564,35,JAWA TIMUR,3579,KOTA BATU,2021,SANGAT TERTINGGAL,0,DESA,2021
111,565,35,JAWA TIMUR,3579,KOTA BATU,2021,TERTINGGAL,0,DESA,2021
112,578,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2022,MANDIRI,23,DESA,2022
112,576,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2022,BERKEMBANG,42,DESA,2022
112,577,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2022,MAJU,101,DESA,2022
112,579,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2022,SANGAT TERTINGGAL,0,DESA,2022
112,580,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2022,TERTINGGAL,0,DESA,2022
113,581,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2022,BERKEMBANG,127,DESA,2022
113,585,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2022,TERTINGGAL,0,DESA,2022
113,584,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2022,SANGAT TERTINGGAL,0,DESA,2022
113,583,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2022,MANDIRI,14,DESA,2022
113,582,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2022,MAJU,140,DESA,2022
114,586,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2022,BERKEMBANG,36,DESA,2022
114,590,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2022,TERTINGGAL,0,DESA,2022
114,589,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2022,SANGAT TERTINGGAL,0,DESA,2022
114,588,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2022,MANDIRI,32,DESA,2022
114,587,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2022,MAJU,84,DESA,2022
115,592,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2022,MAJU,159,DESA,2022
115,595,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2022,TERTINGGAL,0,DESA,2022
115,594,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2022,SANGAT TERTINGGAL,0,DESA,2022
115,593,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2022,MANDIRI,51,DESA,2022
115,591,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2022,BERKEMBANG,47,DESA,2022
116,600,35,JAWA TIMUR,3572,KOTA BLITAR,2022,TERTINGGAL,0,DESA,2022
116,596,35,JAWA TIMUR,3572,KOTA BLITAR,2022,BERKEMBANG,19,DESA,2022
116,597,35,JAWA TIMUR,3572,KOTA BLITAR,2022,MAJU,159,DESA,2022
116,598,35,JAWA TIMUR,3572,KOTA BLITAR,2022,MANDIRI,42,DESA,2022
116,599,35,JAWA TIMUR,3572,KOTA BLITAR,2022,SANGAT TERTINGGAL,0,DESA,2022
117,602,35,JAWA TIMUR,3571,KOTA KEDIRI,2022,MAJU,187,DESA,2022
117,603,35,JAWA TIMUR,3571,KOTA KEDIRI,2022,MANDIRI,31,DESA,2022
117,604,35,JAWA TIMUR,3571,KOTA KEDIRI,2022,SANGAT TERTINGGAL,0,DESA,2022
117,605,35,JAWA TIMUR,3571,KOTA KEDIRI,2022,TERTINGGAL,0,DESA,2022
117,601,35,JAWA TIMUR,3571,KOTA KEDIRI,2022,BERKEMBANG,125,DESA,2022
118,606,35,JAWA TIMUR,3573,KOTA MALANG,2022,BERKEMBANG,46,DESA,2022
118,607,35,JAWA TIMUR,3573,KOTA MALANG,2022,MAJU,241,DESA,2022
118,608,35,JAWA TIMUR,3573,KOTA MALANG,2022,MANDIRI,91,DESA,2022
118,609,35,JAWA TIMUR,3573,KOTA MALANG,2022,SANGAT TERTINGGAL,0,DESA,2022
118,610,35,JAWA TIMUR,3573,KOTA MALANG,2022,TERTINGGAL,0,DESA,2022
119,611,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2022,BERKEMBANG,80,DESA,2022
119,615,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2022,TERTINGGAL,0,DESA,2022
119,614,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2022,SANGAT TERTINGGAL,0,DESA,2022
119,613,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2022,MANDIRI,37,DESA,2022
119,612,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2022,MAJU,81,DESA,2022
120,616,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2022,BERKEMBANG,4,DESA,2022
120,617,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2022,MAJU,128,DESA,2022
120,618,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2022,MANDIRI,94,DESA,2022
120,619,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2022,SANGAT TERTINGGAL,0,DESA,2022
120,620,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2022,TERTINGGAL,0,DESA,2022
121,622,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2022,MAJU,51,DESA,2022
121,621,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2022,BERKEMBANG,0,DESA,2022
121,623,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2022,MANDIRI,138,DESA,2022
121,624,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2022,SANGAT TERTINGGAL,0,DESA,2022
121,625,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2022,TERTINGGAL,0,DESA,2022
122,627,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2022,MAJU,91,DESA,2022
122,626,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2022,BERKEMBANG,101,DESA,2022
122,630,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2022,TERTINGGAL,0,DESA,2022
122,629,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2022,SANGAT TERTINGGAL,0,DESA,2022
122,628,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2022,MANDIRI,17,DESA,2022
123,635,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2022,TERTINGGAL,0,DESA,2022
123,634,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2022,SANGAT TERTINGGAL,0,DESA,2022
123,633,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2022,MANDIRI,16,DESA,2022
123,632,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2022,MAJU,61,DESA,2022
123,631,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2022,BERKEMBANG,55,DESA,2022
124,636,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2022,BERKEMBANG,128,DESA,2022
124,637,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2022,MAJU,174,DESA,2022
124,638,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2022,MANDIRI,23,DESA,2022
124,639,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2022,SANGAT TERTINGGAL,0,DESA,2022
124,640,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2022,TERTINGGAL,0,DESA,2022
125,642,35,JAWA TIMUR,3575,KOTA PASURUAN,2022,MAJU,155,DESA,2022
125,643,35,JAWA TIMUR,3575,KOTA PASURUAN,2022,MANDIRI,34,DESA,2022
125,644,35,JAWA TIMUR,3575,KOTA PASURUAN,2022,SANGAT TERTINGGAL,0,DESA,2022
125,645,35,JAWA TIMUR,3575,KOTA PASURUAN,2022,TERTINGGAL,0,DESA,2022
125,641,35,JAWA TIMUR,3575,KOTA PASURUAN,2022,BERKEMBANG,152,DESA,2022
126,647,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2022,MAJU,171,DESA,2022
126,646,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2022,BERKEMBANG,76,DESA,2022
126,648,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2022,MANDIRI,73,DESA,2022
126,649,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2022,SANGAT TERTINGGAL,0,DESA,2022
126,650,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2022,TERTINGGAL,0,DESA,2022
127,651,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2022,BERKEMBANG,63,DESA,2022
127,652,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2022,MAJU,167,DESA,2022
127,653,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2022,MANDIRI,69,DESA,2022
127,654,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2022,SANGAT TERTINGGAL,0,DESA,2022
127,655,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2022,TERTINGGAL,0,DESA,2022
128,656,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2022,BERKEMBANG,76,DESA,2022
128,660,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2022,TERTINGGAL,0,DESA,2022
128,659,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2022,SANGAT TERTINGGAL,0,DESA,2022
128,658,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2022,MANDIRI,47,DESA,2022
128,657,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2022,MAJU,179,DESA,2022
129,661,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2022,BERKEMBANG,99,DESA,2022
129,665,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2022,TERTINGGAL,0,DESA,2022
129,664,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2022,SANGAT TERTINGGAL,0,DESA,2022
129,663,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2022,MANDIRI,23,DESA,2022
129,662,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2022,MAJU,142,DESA,2022
130,667,35,JAWA TIMUR,3577,KOTA MADIUN,2022,MAJU,150,DESA,2022
130,670,35,JAWA TIMUR,3577,KOTA MADIUN,2022,TERTINGGAL,0,DESA,2022
130,669,35,JAWA TIMUR,3577,KOTA MADIUN,2022,SANGAT TERTINGGAL,0,DESA,2022
130,668,35,JAWA TIMUR,3577,KOTA MADIUN,2022,MANDIRI,44,DESA,2022
130,666,35,JAWA TIMUR,3577,KOTA MADIUN,2022,BERKEMBANG,4,DESA,2022
131,674,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2022,SANGAT TERTINGGAL,0,DESA,2022
131,675,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2022,TERTINGGAL,0,DESA,2022
131,671,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2022,BERKEMBANG,34,DESA,2022
131,673,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2022,MANDIRI,47,DESA,2022
131,672,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2022,MAJU,126,DESA,2022
132,676,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2022,BERKEMBANG,73,DESA,2022
132,677,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2022,MAJU,124,DESA,2022
132,678,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2022,MANDIRI,16,DESA,2022
132,679,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2022,SANGAT TERTINGGAL,0,DESA,2022
132,680,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2022,TERTINGGAL,0,DESA,2022
133,681,35,JAWA TIMUR,3522,KABUPATEN BOJONEGORO,2022,BERKEMBANG,13,DESA,2022
133,682,35,JAWA TIMUR,3522,KABUPATEN BOJONEGORO,2022,MAJU,251,DESA,2022
133,683,35,JAWA TIMUR,3522,KABUPATEN BOJONEGORO,2022,MANDIRI,155,DESA,2022
133,684,35,JAWA TIMUR,3522,KABUPATEN BOJONEGORO,2022,SANGAT TERTINGGAL,0,DESA,2022
133,685,35,JAWA TIMUR,3522,KABUPATEN BOJONEGORO,2022,TERTINGGAL,0,DESA,2022
134,686,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2022,BERKEMBANG,44,DESA,2022
134,687,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2022,MAJU,194,DESA,2022
134,688,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2022,MANDIRI,73,DESA,2022
134,689,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2022,SANGAT TERTINGGAL,0,DESA,2022
134,690,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2022,TERTINGGAL,0,DESA,2022
135,692,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2022,MAJU,189,DESA,2022
135,691,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2022,BERKEMBANG,176,DESA,2022
135,693,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2022,MANDIRI,97,DESA,2022
135,694,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2022,SANGAT TERTINGGAL,0,DESA,2022
135,695,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2022,TERTINGGAL,0,DESA,2022
136,700,35,JAWA TIMUR,3525,KABUPATEN GRESIK,2022,TERTINGGAL,0,DESA,2022
136,699,35,JAWA TIMUR,3525,KABUPATEN GRESIK,2022,SANGAT TERTINGGAL,0,DESA,2022
136,698,35,JAWA TIMUR,3525,KABUPATEN GRESIK,2022,MANDIRI,153,DESA,2022
136,697,35,JAWA TIMUR,3525,KABUPATEN GRESIK,2022,MAJU,156,DESA,2022
136,696,35,JAWA TIMUR,3525,KABUPATEN GRESIK,2022,BERKEMBANG,21,DESA,2022
137,705,35,JAWA TIMUR,3526,KABUPATEN BANGKALAN,2022,TERTINGGAL,0,DESA,2022
137,704,35,JAWA TIMUR,3526,KABUPATEN BANGKALAN,2022,SANGAT TERTINGGAL,0,DESA,2022
137,703,35,JAWA TIMUR,3526,KABUPATEN BANGKALAN,2022,MANDIRI,4,DESA,2022
137,701,35,JAWA TIMUR,3526,KABUPATEN BANGKALAN,2022,BERKEMBANG,218,DESA,2022
137,702,35,JAWA TIMUR,3526,KABUPATEN BANGKALAN,2022,MAJU,51,DESA,2022
138,706,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2022,BERKEMBANG,141,DESA,2022
138,707,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2022,MAJU,36,DESA,2022
138,708,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2022,MANDIRI,3,DESA,2022
138,709,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2022,SANGAT TERTINGGAL,0,DESA,2022
138,710,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2022,TERTINGGAL,0,DESA,2022
139,711,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2022,BERKEMBANG,96,DESA,2022
139,715,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2022,TERTINGGAL,0,DESA,2022
139,714,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2022,SANGAT TERTINGGAL,0,DESA,2022
139,713,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2022,MANDIRI,17,DESA,2022
139,712,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2022,MAJU,65,DESA,2022
140,720,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2022,TERTINGGAL,0,DESA,2022
140,719,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2022,SANGAT TERTINGGAL,0,DESA,2022
140,718,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2022,MANDIRI,7,DESA,2022
140,717,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2022,MAJU,93,DESA,2022
140,716,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2022,BERKEMBANG,230,DESA,2022
141,723,35,JAWA TIMUR,3571,KOTA KEDIRI,2022,MANDIRI,0,DESA,2022
141,721,35,JAWA TIMUR,3571,KOTA KEDIRI,2022,BERKEMBANG,0,DESA,2022
141,722,35,JAWA TIMUR,3571,KOTA KEDIRI,2022,MAJU,0,DESA,2022
141,724,35,JAWA TIMUR,3571,KOTA KEDIRI,2022,SANGAT TERTINGGAL,0,DESA,2022
141,725,35,JAWA TIMUR,3571,KOTA KEDIRI,2022,TERTINGGAL,0,DESA,2022
142,727,35,JAWA TIMUR,3572,KOTA BLITAR,2022,MAJU,0,DESA,2022
142,726,35,JAWA TIMUR,3572,KOTA BLITAR,2022,BERKEMBANG,0,DESA,2022
142,730,35,JAWA TIMUR,3572,KOTA BLITAR,2022,TERTINGGAL,0,DESA,2022
142,729,35,JAWA TIMUR,3572,KOTA BLITAR,2022,SANGAT TERTINGGAL,0,DESA,2022
142,728,35,JAWA TIMUR,3572,KOTA BLITAR,2022,MANDIRI,0,DESA,2022
143,733,35,JAWA TIMUR,3573,KOTA MALANG,2022,MANDIRI,0,DESA,2022
143,731,35,JAWA TIMUR,3573,KOTA MALANG,2022,BERKEMBANG,0,DESA,2022
143,735,35,JAWA TIMUR,3573,KOTA MALANG,2022,TERTINGGAL,0,DESA,2022
143,734,35,JAWA TIMUR,3573,KOTA MALANG,2022,SANGAT TERTINGGAL,0,DESA,2022
143,732,35,JAWA TIMUR,3573,KOTA MALANG,2022,MAJU,0,DESA,2022
144,740,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2022,TERTINGGAL,0,DESA,2022
144,736,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2022,BERKEMBANG,0,DESA,2022
144,737,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2022,MAJU,0,DESA,2022
144,738,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2022,MANDIRI,0,DESA,2022
144,739,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2022,SANGAT TERTINGGAL,0,DESA,2022
145,742,35,JAWA TIMUR,3575,KOTA PASURUAN,2022,MAJU,0,DESA,2022
145,741,35,JAWA TIMUR,3575,KOTA PASURUAN,2022,BERKEMBANG,0,DESA,2022
145,745,35,JAWA TIMUR,3575,KOTA PASURUAN,2022,TERTINGGAL,0,DESA,2022
145,744,35,JAWA TIMUR,3575,KOTA PASURUAN,2022,SANGAT TERTINGGAL,0,DESA,2022
145,743,35,JAWA TIMUR,3575,KOTA PASURUAN,2022,MANDIRI,0,DESA,2022
146,747,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2022,MAJU,0,DESA,2022
146,750,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2022,TERTINGGAL,0,DESA,2022
146,746,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2022,BERKEMBANG,0,DESA,2022
146,749,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2022,SANGAT TERTINGGAL,0,DESA,2022
146,748,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2022,MANDIRI,0,DESA,2022
147,755,35,JAWA TIMUR,3577,KOTA MADIUN,2022,TERTINGGAL,0,DESA,2022
147,752,35,JAWA TIMUR,3577,KOTA MADIUN,2022,MAJU,0,DESA,2022
147,753,35,JAWA TIMUR,3577,KOTA MADIUN,2022,MANDIRI,0,DESA,2022
147,754,35,JAWA TIMUR,3577,KOTA MADIUN,2022,SANGAT TERTINGGAL,0,DESA,2022
147,751,35,JAWA TIMUR,3577,KOTA MADIUN,2022,BERKEMBANG,0,DESA,2022
148,758,35,JAWA TIMUR,3578,KOTA SURABAYA,2022,MANDIRI,0,DESA,2022
148,756,35,JAWA TIMUR,3578,KOTA SURABAYA,2022,BERKEMBANG,0,DESA,2022
148,757,35,JAWA TIMUR,3578,KOTA SURABAYA,2022,MAJU,0,DESA,2022
148,759,35,JAWA TIMUR,3578,KOTA SURABAYA,2022,SANGAT TERTINGGAL,0,DESA,2022
148,760,35,JAWA TIMUR,3578,KOTA SURABAYA,2022,TERTINGGAL,0,DESA,2022
149,765,35,JAWA TIMUR,3579,KOTA BATU,2022,TERTINGGAL,0,DESA,2022
149,762,35,JAWA TIMUR,3579,KOTA BATU,2022,MAJU,0,DESA,2022
149,761,35,JAWA TIMUR,3579,KOTA BATU,2022,BERKEMBANG,0,DESA,2022
149,763,35,JAWA TIMUR,3579,KOTA BATU,2022,MANDIRI,19,DESA,2022
149,764,35,JAWA TIMUR,3579,KOTA BATU,2022,SANGAT TERTINGGAL,0,DESA,2022
150,769,35,JAWA TIMUR,3579,KOTA BATU,2023,SANGAT TERTINGGAL,0,DESA,2023
150,770,35,JAWA TIMUR,3579,KOTA BATU,2023,TERTINGGAL,0,DESA,2023
150,768,35,JAWA TIMUR,3579,KOTA BATU,2023,MANDIRI,19,DESA,2023
150,767,35,JAWA TIMUR,3579,KOTA BATU,2023,MAJU,0,DESA,2023
150,766,35,JAWA TIMUR,3579,KOTA BATU,2023,BERKEMBANG,0,DESA,2023
151,773,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2023,MANDIRI,47,DESA,2023
151,771,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2023,BERKEMBANG,23,DESA,2023
151,772,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2023,MAJU,97,DESA,2023
151,775,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2023,TERTINGGAL,0,DESA,2023
151,774,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2023,SANGAT TERTINGGAL,0,DESA,2023
152,776,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2023,BERKEMBANG,64,DESA,2023
152,777,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2023,MAJU,157,DESA,2023
152,778,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2023,MANDIRI,60,DESA,2023
152,779,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2023,SANGAT TERTINGGAL,0,DESA,2023
152,780,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2023,TERTINGGAL,0,DESA,2023
153,781,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2023,BERKEMBANG,19,DESA,2023
153,782,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2023,MAJU,146,DESA,2023
153,783,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2023,MANDIRI,92,DESA,2023
153,784,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2023,SANGAT TERTINGGAL,0,DESA,2023
153,785,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2023,TERTINGGAL,0,DESA,2023
154,786,35,JAWA TIMUR,3572,KOTA BLITAR,2023,BERKEMBANG,4,DESA,2023
154,787,35,JAWA TIMUR,3572,KOTA BLITAR,2023,MAJU,152,DESA,2023
154,788,35,JAWA TIMUR,3572,KOTA BLITAR,2023,MANDIRI,64,DESA,2023
154,789,35,JAWA TIMUR,3572,KOTA BLITAR,2023,SANGAT TERTINGGAL,0,DESA,2023
154,790,35,JAWA TIMUR,3572,KOTA BLITAR,2023,TERTINGGAL,0,DESA,2023
155,791,35,JAWA TIMUR,3571,KOTA KEDIRI,2023,BERKEMBANG,53,DESA,2023
155,792,35,JAWA TIMUR,3571,KOTA KEDIRI,2023,MAJU,240,DESA,2023
155,793,35,JAWA TIMUR,3571,KOTA KEDIRI,2023,MANDIRI,50,DESA,2023
155,794,35,JAWA TIMUR,3571,KOTA KEDIRI,2023,SANGAT TERTINGGAL,0,DESA,2023
155,795,35,JAWA TIMUR,3571,KOTA KEDIRI,2023,TERTINGGAL,0,DESA,2023
156,796,35,JAWA TIMUR,3573,KOTA MALANG,2023,BERKEMBANG,0,DESA,2023
156,797,35,JAWA TIMUR,3573,KOTA MALANG,2023,MAJU,76,DESA,2023
156,798,35,JAWA TIMUR,3573,KOTA MALANG,2023,MANDIRI,302,DESA,2023
156,799,35,JAWA TIMUR,3573,KOTA MALANG,2023,SANGAT TERTINGGAL,0,DESA,2023
156,800,35,JAWA TIMUR,3573,KOTA MALANG,2023,TERTINGGAL,0,DESA,2023
157,801,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2023,BERKEMBANG,60,DESA,2023
157,805,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2023,TERTINGGAL,0,DESA,2023
157,804,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2023,SANGAT TERTINGGAL,0,DESA,2023
157,803,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2023,MANDIRI,60,DESA,2023
157,802,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2023,MAJU,78,DESA,2023
